"InvoiceDate";"FullName";"Country";"TotalInvoices";"TotalQty";"TotalDue"
"4/20/2011 11:19";"Ava Knox";"United Kingdom";18;57;120.0
"4/20/2011 11:45";"Jonathan Sutherland";"United Kingdom";19;141;358.0
"4/20/2011 11:48";"Adam Graham";"United Kingdom";1;-2;-26.0
"4/20/2011 11:49";"Boris Sutherland";"United Kingdom";1;-1;-4.0
"4/20/2011 11:57";"Adam Graham";"United Kingdom";2;60;600.0
"4/20/2011 12:01";"Sam Dyer";"United Kingdom";5;58;108.0
"4/20/2011 12:02";"Wendy Hill";"United Kingdom";3;16;160.0
"4/20/2011 12:26";"Dorothy Chapman";"United Kingdom";12;25;102.0
"4/20/2011 12:28";"Penelope Short";"United Kingdom";10;130;168.0
"4/20/2011 12:30";"Theresa Hill";"United Kingdom";14;109;226.0
"4/20/2011 12:32";"Julian Rampling";"United Kingdom";17;384;252.0
"4/20/2011 12:44";"Gabrielle Henderson";"United Kingdom";25;235;683.0
"4/20/2011 12:56";"Virginia Morrison";"United Kingdom";8;81;207.0
"4/20/2011 12:59";"Stephen Ogden";"United Kingdom";1;-9;-9.0
"4/20/2011 13:11";"Stephen Ogden";"United Kingdom";1;-7;-14.0
"4/20/2011 13:13";"Stephen Ogden";"United Kingdom";2;30;84.0
"4/20/2011 13:15";"Anne McDonald";"United Kingdom";20;207;373.0
"4/20/2011 13:18";"William Nash";"United Kingdom";28;426;545.0
"4/20/2011 13:18";"Ruth Robertson";"United Kingdom";52;509;1010.0
"4/20/2011 13:19";"Ruth Robertson";"United Kingdom";7;37;113.0
"4/20/2011 13:35";"Rachel Gray";"United Kingdom";24;371;248.0
"4/20/2011 13:36";"Adam Newman";"United Kingdom";24;231;444.0
"4/20/2011 13:36";"Stephen Anderson";"United Kingdom";16;858;1352.0
"4/20/2011 13:39";"Elizabeth Terry";"United Kingdom";2;-13;-15.0
"4/20/2011 13:43";"Emily Lawrence";"United Kingdom";18;206;400.0
"4/20/2011 13:55";"Carol Hill";"United Kingdom";2;70;210.0
"4/20/2011 13:58";"Owen Dyer";"United Kingdom";23;277;478.0
"4/20/2011 13:59";"Joan Duncan";"United Kingdom";21;208;352.0
"4/20/2011 14:02";"Lisa Jones";"United Kingdom";27;293;232.0
"4/20/2011 14:06";"Peter Morgan";"United Kingdom";1;48;48.0
"4/20/2011 14:08";"Joan Miller";"United Kingdom";2;-2;-26.0
"4/20/2011 14:38";"Elizabeth Terry";"United Kingdom";19;76;126.0
"4/20/2011 14:40";"Jacob Clark";"United Kingdom";4;88;60.0
"4/20/2011 14:41";"Karen Walker";"United Kingdom";6;120;330.0
"4/20/2011 14:46";"Anthony Morgan";"United Kingdom";18;166;311.0
"4/20/2011 15:04";"Eric Cameron";"United Kingdom";3;30;218.0
"4/20/2011 15:21";"Jack Bond";"United Kingdom";18;120;326.0
"4/20/2011 15:25";"William Avery";"United Kingdom";21;121;244.0
"4/20/2011 15:32";"David Gill";"United Kingdom";19;134;326.0
"4/20/2011 15:38";"Michael Howard";"United Kingdom";21;429;587.0
"4/20/2011 15:44";"James Graham";"United Kingdom";17;178;264.0
"4/20/2011 15:56";"Jonathan Ince";"United Kingdom";1;-1;-13.0
"4/20/2011 15:57";"Amelia Hunter";"United Kingdom";4;-4;-13.0
"4/20/2011 15:58";"Connor Churchill";"United Kingdom";1;-1;-4.0
"4/20/2011 15:58";"Brandon Ogden";"United Kingdom";1;-2;-12.0
"4/20/2011 16:04";"Max Bower";"United Kingdom";5;78;126.0
"4/20/2011 16:28";"Lucas Vaughan";"United Kingdom";3;-5;-50.0
"4/20/2011 16:41";"Wanda Mills";"United Kingdom";1;-1;-9.0
"4/20/2011 17:00";"Chloe Lee";"United Kingdom";17;66;132.0
"4/20/2011 17:10";"Molly Reid";"United Kingdom";12;64;136.0
"4/20/2011 17:37";"James Blake";"United Kingdom";71;254;469.0
"4/21/2011 8:43";"Fiona Forsyth";"United Kingdom";18;101;348.0
"4/21/2011 8:54";"Sarah Lawrence";"France";23;23;73.0
"4/21/2011 9:26";"Alexander Vance";"United Kingdom";15;538;1072.0
"4/21/2011 9:36";"Lisa Tucker";"United Kingdom";26;1270;2172.0
"4/21/2011 10:00";"William Avery";"United Kingdom";2;0;-15.0
"4/21/2011 10:12";"Nicola Avery";"United Kingdom";14;210;248.0
"4/21/2011 10:16";"Jonathan Mitchell";"France";22;278;669.0
"4/21/2011 10:19";"Elizabeth White";"United Kingdom";11;34;104.0
"4/21/2011 10:19";"Carl Forsyth";"United Kingdom";49;104;276.0
"4/21/2011 10:29";"Fiona Vaughan";"United Kingdom";20;126;352.0
"4/21/2011 10:31";"Natalie Berry";"United Kingdom";10;56;408.0
"4/21/2011 10:48";"Benjamin McLean";"United Kingdom";3;5;25.0
"4/21/2011 10:51";"Stephanie Martin";"United Kingdom";25;87;139.0
"4/21/2011 10:52";"Felicity Morgan";"United Kingdom";81;388;800.0
"4/21/2011 10:55";"Emily Roberts";"United Kingdom";34;118;573.0
"4/21/2011 11:03";"Felicity Morgan";"United Kingdom";16;155;240.0
"4/21/2011 11:31";"Rebecca White";"United Kingdom";23;58;119.0
"4/21/2011 11:59";"Joan Terry";"United Kingdom";19;153;329.0
"4/21/2011 12:00";"Stewart Wilkins";"United Kingdom";30;187;559.0
"4/21/2011 12:07";"Sophie Dowd";"Switzerland";54;489;1061.0
"4/21/2011 12:11";"Karen Ross";"United Kingdom";18;730;638.0
"4/21/2011 12:12";"Michael Edmunds";"United Kingdom";18;115;259.0
"4/21/2011 12:34";"Bella Butler";"United Kingdom";59;2460;792.0
"4/21/2011 12:35";"Felicity Alsop";"United Kingdom";2;150;350.0
"4/21/2011 13:11";"Nathan Howard";"Spain";58;530;1119.0
"4/21/2011 13:17";"Virginia Grant";"United Kingdom";14;111;318.0
"4/21/2011 13:22";"Jessica Buckland";"United Kingdom";20;88;282.0
"4/21/2011 13:29";"Lily North";"United Kingdom";28;522;1716.0
"4/21/2011 13:30";"Angela Roberts";"United Kingdom";26;62;129.0
"4/21/2011 13:39";"Christopher Gill";"United Kingdom";6;83;131.0
"4/21/2011 13:40";"Ryan Quinn";"United Kingdom";4;1848;360.0
"4/21/2011 14:03";"Alexandra Morgan";"United Kingdom";19;112;332.0
"4/21/2011 14:06";"Una Oliver";"United Kingdom";1;10;20.0
"4/21/2011 14:07";"Una Oliver";"United Kingdom";3;22;116.0
"4/21/2011 14:21";"Jane Brown";"United Kingdom";35;310;610.0
"4/21/2011 14:30";"Thomas Parr";"United Kingdom";4;59;163.0
"4/21/2011 14:33";"Michael Abraham";"Finland";4;153;648.0
"4/21/2011 14:37";"Lily North";"United Kingdom";13;64;246.0
"4/21/2011 15:15";"Frank Hamilton";"United Kingdom";1;100;400.0
"4/21/2011 15:15";"Faith Sharp";"United Kingdom";6;108;232.0
"4/21/2011 15:16";"Alexandra Alsop";"United Kingdom";1;48;96.0
"4/21/2011 15:16";"Audrey Hardacre";"United Kingdom";13;162;192.0
"4/21/2011 15:25";"Una Harris";"United Kingdom";19;211;414.0
"4/21/2011 15:26";"Faith Henderson";"United Kingdom";1;492;492.0
"4/21/2011 15:46";"Andrew Avery";"United Kingdom";46;225;430.0
"4/21/2011 15:51";"Richard Turner";"United Kingdom";13;71;224.0
"4/21/2011 15:51";"Andrew Avery";"United Kingdom";6;21;64.0
"4/21/2011 15:52";"Angela Piper";"Germany";12;146;186.0
"4/21/2011 16:01";"Tracey Jones";"United Kingdom";4;19;4.0
"4/21/2011 16:26";"Connor Churchill";"United Kingdom";20;226;336.0
"4/21/2011 16:37";"Sally Abraham";"United Kingdom";39;110;238.0
"4/21/2011 16:37";"Brian Ince";"United Kingdom";56;87;127.0
"4/21/2011 16:37";"Sam King";"United Kingdom";15;137;229.0
"4/21/2011 16:38";"Leonard Anderson";"United Kingdom";1;-1;-4.0
"4/21/2011 16:39";"Rose Tucker";"Germany";11;69;192.0
"4/21/2011 16:40";"Penelope Powell";"United Kingdom";1;-4;-4.0
"4/21/2011 16:42";"Felicity Carr";"United Kingdom";2;-2;-15.0
"4/21/2011 16:48";"Caroline Clarkson";"United Kingdom";16;377;408.0
"4/21/2011 16:53";"Robert Ferguson";"United Kingdom";10;18;120.0
"4/21/2011 16:57";"Simon Marshall";"United Kingdom";1;-1;-8.0
"4/21/2011 16:58";"Faith Morgan";"United Kingdom";3;36;48.0
"4/21/2011 16:59";"Donna Hunter";"United Kingdom";39;356;695.0
"4/21/2011 17:00";"Dorothy Robertson";"United Kingdom";1;-12;-12.0
"4/21/2011 17:03";"Brandon Reid";"United Kingdom";11;116;179.0
"4/21/2011 17:05";"Diana Duncan";"United Kingdom";22;46;106.0
"4/21/2011 17:06";"Diana Duncan";"United Kingdom";16;394;793.0
"4/21/2011 17:10";"Adam Kelly";"United Kingdom";11;126;174.0
"4/21/2011 17:31";"Adrian Fisher";"United Kingdom";17;237;285.0
"4/21/2011 18:10";"Ryan Welch";"United Kingdom";19;176;302.0
"4/21/2011 18:22";"Heather Vance";"United Kingdom";29;159;256.0
"4/21/2011 18:31";"Karen Ross";"United Kingdom";4;252;444.0
"4/21/2011 18:59";"Dylan Greene";"United Kingdom";3;72;144.0
"4/21/2011 19:05";"Boris Pullman";"United Kingdom";14;50;126.0
"4/21/2011 19:51";"Melanie Parsons";"United Kingdom";32;280;480.0
"4/21/2011 19:55";"Katherine Gill";"United Kingdom";37;291;496.0
"4/26/2011 8:33";"Joan Russell";"United Kingdom";17;326;512.0
"4/26/2011 8:57";"Liam Martin";"United Kingdom";8;260;296.0
"4/26/2011 9:04";"Heather Reid";"United Kingdom";32;351;491.0
"4/26/2011 9:12";"Blake Miller";"Austria";5;113;240.0
"4/26/2011 9:12";"Blake Hunter";"United Kingdom";11;110;206.0
"4/26/2011 9:15";"Alison Jackson";"United Kingdom";7;66;160.0
"4/26/2011 9:31";"John Short";"United Kingdom";6;190;590.0
"4/26/2011 9:37";"Diana Peters";"United Kingdom";24;358;422.0
"4/26/2011 9:44";"Elizabeth Bell";"United Kingdom";23;218;315.0
"4/26/2011 10:23";"Emma Ross";"United Kingdom";4;81;195.0
"4/26/2011 10:54";"Peter Mills";"European Community";11;34;194.0
"4/26/2011 11:04";"Victoria Morrison";"United Kingdom";126;1678;1732.0
"4/26/2011 11:06";"Abigail Hamilton";"Japan";8;-33;-88.0
"4/26/2011 11:09";"Diana Metcalfe";"United Kingdom";28;253;733.0
"4/26/2011 11:16";"Diana Metcalfe";"United Kingdom";1;-16;-96.0
"4/26/2011 11:19";"Isaac Anderson";"Germany";9;-16;-39.0
"4/26/2011 11:25";"Felicity Alsop";"United Kingdom";1;128;384.0
"4/26/2011 11:30";"Dominic MacDonald";"United Kingdom";19;99;307.0
"4/26/2011 11:32";"Gabrielle Henderson";"United Kingdom";20;146;328.0
"4/26/2011 11:34";"Adam Hunter";"United Kingdom";24;173;625.0
"4/26/2011 11:44";"Stephanie Scott";"Austria";20;192;420.0
"4/26/2011 11:51";"Jacob Hudson";"United Kingdom";8;244;432.0
"4/26/2011 11:51";"Charles Johnston";"United Kingdom";54;288;242.0
"4/26/2011 11:59";"Sally Morrison";"United Kingdom";41;138;282.0
"4/26/2011 12:07";"Irene Forsyth";"United Kingdom";31;47;104.0
"4/26/2011 12:08";"Carolyn Powell";"United Kingdom";23;211;340.0
"4/26/2011 12:12";"Mary Morrison";"United Kingdom";1;1;2.0
"4/26/2011 12:13";"Mary Morrison";"United Kingdom";1;-1;-1.0
"4/26/2011 12:16";"Leah Hamilton";"United Kingdom";6;832;1136.0
"4/26/2011 12:29";"Diane Hemmings";"United Kingdom";20;223;527.0
"4/26/2011 12:31";"Jane Lyman";"United Kingdom";24;179;420.0
"4/26/2011 12:47";"Katherine Davidson";"United Kingdom";10;130;274.0
"4/26/2011 12:47";"Christopher Hart";"United Kingdom";17;68;357.0
"4/26/2011 13:00";"Oliver Anderson";"United Kingdom";5;772;544.0
"4/26/2011 13:02";"Jason Gill";"United Kingdom";44;459;559.0
"4/26/2011 13:04";"Jason Gill";"United Kingdom";1;5;5.0
"4/26/2011 13:05";"Michelle Reid";"United Kingdom";32;258;534.0
"4/26/2011 13:05";"Abigail Turner";"United Kingdom";45;64;173.0
"4/26/2011 13:06";"Lily North";"United Kingdom";1;36;36.0
"4/26/2011 13:10";"Lily North";"United Kingdom";2;-42;-114.0
"4/26/2011 13:11";"Penelope Manning";"United Kingdom";1;-1;-8.0
"4/26/2011 13:12";"Lily North";"United Kingdom";1;6;24.0
"4/26/2011 13:22";"Penelope Manning";"United Kingdom";54;220;422.0
"4/26/2011 13:25";"Bernadette Thomson";"United Kingdom";6;26;101.0
"4/26/2011 13:36";"Joshua Dickens";"United Kingdom";1;72;72.0
"4/26/2011 13:37";"Tim Butler";"United Kingdom";2;18;108.0
"4/26/2011 13:45";"Kylie Edmunds";"United Kingdom";1;20;60.0
"4/26/2011 14:07";"Oliver Russell";"United Kingdom";15;96;294.0
"4/26/2011 14:12";"Alexander Newman";"United Kingdom";12;1044;1236.0
"4/26/2011 14:19";"Carolyn Marshall";"United Kingdom";8;302;219.0
"4/26/2011 14:37";"Richard Dyer";"United Kingdom";7;30;160.0
"4/26/2011 14:38";"Richard Dyer";"United Kingdom";4;24;132.0
"4/26/2011 14:47";"Richard Butler";"United Kingdom";79;260;372.0
"4/26/2011 15:00";"Stephen Robertson";"United Kingdom";38;136;379.0
"4/26/2011 15:02";"Nicola Hunter";"United Kingdom";9;72;136.0
"4/26/2011 15:04";"Piers Graham";"United Kingdom";63;646;803.0
"4/26/2011 15:26";"Michelle Clarkson";"United Kingdom";16;203;313.0
"4/26/2011 15:45";"Jacob Clark";"United Kingdom";6;1336;48.0
"4/26/2011 15:52";"Jessica Lambert";"France";27;72;160.0
"4/26/2011 15:56";"Paul Stewart";"United Kingdom";5;7;20.0
"4/26/2011 15:58";"Paul Stewart";"United Kingdom";1;96;96.0
"4/26/2011 16:01";"Molly Howard";"United Kingdom";1;408;816.0
"4/26/2011 16:02";"Colin Quinn";"United Kingdom";1;-1;-7.0
"4/26/2011 16:40";"Karen Marshall";"United Kingdom";15;187;319.0
"4/26/2011 16:45";"Angela Roberts";"United Kingdom";57;142;276.0
"4/26/2011 16:53";"Victor Cornish";"United Kingdom";12;64;113.0
"4/26/2011 17:17";"Anthony Oliver";"United Kingdom";1;-1;-5.0
"4/26/2011 17:26";"Ruth Robertson";"United Kingdom";3;-8;-23.0
"4/26/2011 17:29";"Ryan Scott";"United Kingdom";1;-15;0.0
"4/26/2011 17:32";"Oliver Gill";"United Kingdom";6;-160;-72.0
"4/27/2011 8:17";"Boris Sutherland";"United Kingdom";5;186;576.0
"4/27/2011 8:43";"Chloe Ogden";"United Kingdom";8;128;124.0
"4/27/2011 8:59";"Boris Glover";"United Kingdom";7;114;162.0
"4/27/2011 9:03";"Sue Baker";"United Kingdom";2;288;288.0
"4/27/2011 9:21";"Penelope Short";"United Kingdom";6;40;320.0
"4/27/2011 10:01";"Molly Howard";"United Kingdom";1;60;0.0
"4/27/2011 10:02";"Eric Ross";"EIRE";4;151;350.0
"4/27/2011 10:03";"Leonard Howard";"United Kingdom";3;118;336.0
"4/27/2011 10:04";"Pippa Ferguson";"United Kingdom";4;500;1000.0
"4/27/2011 10:22";"Max Clark";"United Kingdom";1;-1;-120.0
"4/27/2011 10:52";"Alan Chapman";"United Kingdom";1;320;960.0
"4/27/2011 10:54";"Alexander Randall";"United Kingdom";30;368;366.0
"4/27/2011 11:05";"Paul Johnston";"United Kingdom";37;150;210.0
"4/27/2011 11:12";"Irene Forsyth";"United Kingdom";17;53;94.0
"4/27/2011 11:25";"Austin Berry";"United Kingdom";2;-10;-94.0
"4/27/2011 11:26";"Yvonne Robertson";"United Kingdom";10;68;157.0
"4/27/2011 11:26";"Owen Clarkson";"United Kingdom";8;560;216.0
"4/27/2011 11:26";"Amy Paige";"United Kingdom";4;-6;-14.0
"4/27/2011 11:30";"Anna Manning";"United Kingdom";23;336;372.0
"4/27/2011 11:32";"Amy Paige";"United Kingdom";4;6;14.0
"4/27/2011 11:33";"Dan Marshall";"United Kingdom";4;48;144.0
"4/27/2011 11:40";"Austin Berry";"United Kingdom";6;91;482.0
"4/27/2011 11:41";"Connor Welch";"United Kingdom";20;126;168.0
"4/27/2011 11:47";"Joan Miller";"United Kingdom";3;184;488.0
"4/27/2011 11:56";"Jack Payne";"United Kingdom";10;131;346.0
"4/27/2011 12:00";"Carl Forsyth";"United Kingdom";60;183;243.0
"4/27/2011 12:02";"Connor Piper";"Germany";34;468;1232.0
"4/27/2011 12:04";"Edward White";"United Kingdom";1;150;1650.0
"4/27/2011 12:05";"Dorothy Chapman";"United Kingdom";10;55;104.0
"4/27/2011 12:06";"Dorothy Chapman";"United Kingdom";1;-1;-12.0
"4/27/2011 12:08";"Lisa Powell";"United Kingdom";25;261;132.0
"4/27/2011 12:21";"Joanne McGrath";"United Kingdom";50;493;927.0
"4/27/2011 12:35";"Victor Martin";"United Kingdom";61;430;483.0
"4/27/2011 12:39";"Samantha Peake";"United Kingdom";10;144;212.0
"4/27/2011 12:49";"James Blake";"United Kingdom";1;12;24.0
"4/27/2011 12:50";"Tracey Murray";"United Kingdom";11;208;650.0
"4/27/2011 12:57";"Andrew Blake";"United Kingdom";17;280;388.0
"4/27/2011 13:03";"Charles Coleman";"United Kingdom";30;320;516.0
"4/27/2011 13:06";"Keith Tucker";"United Kingdom";34;89;224.0
"4/27/2011 13:06";"Gabrielle Gibson";"United Kingdom";61;207;433.0
"4/27/2011 13:13";"Matt Brown";"Sweden";12;109;332.0
"4/27/2011 13:19";"Dominic Quinn";"United Kingdom";1;240;240.0
"4/27/2011 13:31";"Keith Tucker";"United Kingdom";7;18;90.0
"4/27/2011 13:31";"Andrea Hudson";"United Kingdom";16;91;139.0
"4/27/2011 13:44";"Christopher Ince";"United Kingdom";31;116;208.0
"4/27/2011 14:01";"Wendy Avery";"United Kingdom";66;473;530.0
"4/27/2011 14:05";"Penelope Mackenzie";"United Kingdom";47;163;238.0
"4/27/2011 14:07";"Penelope Mackenzie";"United Kingdom";6;-6;-23.0
"4/27/2011 14:16";"Joanne Forsyth";"United Kingdom";8;106;418.0
"4/27/2011 14:17";"Tracey Jones";"United Kingdom";3;20;20.0
"4/27/2011 14:17";"Joanne Forsyth";"United Kingdom";1;4;32.0
"4/27/2011 14:18";"Dylan Hodges";"United Kingdom";20;482;764.0
"4/27/2011 14:25";"Blake Bond";"United Kingdom";1;50;200.0
"4/27/2011 14:26";"Bella Butler";"United Kingdom";42;2899;1032.0
"4/27/2011 14:27";"Bella Butler";"United Kingdom";9;362;458.0
"4/27/2011 14:28";"Bella Butler";"United Kingdom";28;618;426.0
"4/27/2011 14:43";"Donna Rees";"United Kingdom";8;94;162.0
"4/27/2011 14:48";"James Blake";"United Kingdom";1;4;16.0
"4/27/2011 14:49";"Victor Hamilton";"United Kingdom";31;386;1050.0
"4/27/2011 14:58";"Michael Allan";"United Kingdom";23;458;256.0
"4/27/2011 15:07";"Frank Anderson";"United Kingdom";5;2936;584.0
"4/27/2011 15:08";"Justin Alsop";"United Kingdom";15;152;319.0
"4/27/2011 15:12";"Piers Paige";"United Kingdom";2;-16;-16.0
"4/27/2011 16:13";"William Nash";"United Kingdom";2;-14;-14.0
"4/27/2011 16:17";"Anthony Morgan";"United Kingdom";1;-1;-10.0
"4/27/2011 16:19";"Joshua Harris";"United Kingdom";1;-2;-20.0
"4/27/2011 16:23";"Blake Anderson";"United Kingdom";12;153;416.0
"4/27/2011 16:28";"James White";"France";1;-2;-12.0
"4/27/2011 16:39";"Warren Hill";"United Kingdom";2;2;6.0
"4/27/2011 16:44";"Maria Jackson";"United Kingdom";2;-2;-10.0
"4/27/2011 16:53";"Boris Thomson";"United Kingdom";1;-1;-4.0
"4/27/2011 16:54";"Benjamin Oliver";"United Kingdom";18;87;122.0
"4/27/2011 17:03";"Abigail Turner";"United Kingdom";2;3;5.0
"4/28/2011 7:52";"Charles Dickens";"United Kingdom";6;223;446.0
"4/28/2011 8:34";"Lauren Tucker";"United Kingdom";19;206;330.0
"4/28/2011 8:57";"Yvonne North";"United Kingdom";7;46;202.0
"4/28/2011 9:02";"Yvonne North";"United Kingdom";12;266;418.0
"4/28/2011 9:03";"Chloe Slater";"Netherlands";9;432;718.0
"4/28/2011 9:12";"Joanne MacDonald";"Belgium";29;275;501.0
"4/28/2011 9:20";"Angela Paterson";"United Kingdom";10;101;341.0
"4/28/2011 9:49";"Gordon Simpson";"Australia";1;-100;-400.0
"4/28/2011 10:03";"Rebecca Churchill";"United Kingdom";25;224;398.0
"4/28/2011 10:15";"Peter Morgan";"United Kingdom";8;96;456.0
"4/28/2011 10:20";"Bella Butler";"United Kingdom";126;4416;4154.0
"4/28/2011 10:20";"Adam Martin";"United Kingdom";16;140;280.0
"4/28/2011 10:54";"David Scott";"United Kingdom";6;53;114.0
"4/28/2011 11:31";"Alexandra Kerr";"United Kingdom";8;98;470.0
"4/28/2011 11:38";"Charles Robertson";"United Kingdom";24;131;398.0
"4/28/2011 11:38";"Ryan Scott";"United Kingdom";1;-1;-1.0
"4/28/2011 11:40";"Ryan Morgan";"United Kingdom";10;79;226.0
"4/28/2011 11:41";"Donna Walsh";"United Kingdom";1;-12;-24.0
"4/28/2011 11:45";"Nathan Graham";"France";8;147;236.0
"4/28/2011 12:03";"Kylie Sutherland";"United Kingdom";14;150;284.0
"4/28/2011 12:06";"Keith Stewart";"United Kingdom";15;152;415.0
"4/28/2011 12:07";"Andrew Ferguson";"United Kingdom";10;63;153.0
"4/28/2011 12:22";"Stephanie Kelly";"United Kingdom";5;51;633.0
"4/28/2011 12:47";"Joan Grant";"United Kingdom";8;64;98.0
"4/28/2011 12:49";"Grace Ferguson";"United Kingdom";16;178;437.0
"4/28/2011 12:55";"Brian Dickens";"United Kingdom";14;123;229.0
"4/28/2011 13:09";"Piers Rees";"Spain";23;267;476.0
"4/28/2011 13:17";"Donna Walsh";"United Kingdom";30;123;362.0
"4/28/2011 13:18";"Hannah Clarkson";"United Kingdom";32;382;656.0
"4/28/2011 13:23";"Donna Walsh";"United Kingdom";2;4;6.0
"4/28/2011 13:31";"Grace Metcalfe";"United Kingdom";20;111;182.0
"4/28/2011 13:33";"Ryan Langdon";"United Kingdom";6;90;318.0
"4/28/2011 13:35";"Jake Berry";"United Kingdom";85;867;1497.0
"4/28/2011 13:36";"Jake Berry";"United Kingdom";3;24;78.0
"4/28/2011 13:39";"Donna Walsh";"United Kingdom";1;4;24.0
"4/28/2011 13:41";"Anne Kelly";"United Kingdom";26;273;534.0
"4/28/2011 13:50";"Max Thomson";"United Kingdom";15;149;50.0
"4/28/2011 13:51";"Alexander Ross";"United Kingdom";1;1;400.0
"4/28/2011 14:00";"Keith Hunter";"United Kingdom";17;154;404.0
"4/28/2011 14:04";"Michael Burgess";"United Kingdom";6;20;82.0
"4/28/2011 14:34";"Alexander Ross";"United Kingdom";1;1;17.0
"4/28/2011 14:39";"Tracey Walker";"United Kingdom";28;487;362.0
"4/28/2011 14:56";"Una Oliver";"United Kingdom";6;36;144.0
"4/28/2011 14:59";"Pippa Young";"United Kingdom";12;144;294.0
"4/28/2011 15:13";"Dan Dowd";"United Kingdom";35;64;223.0
"4/28/2011 15:13";"Pippa Skinner";"United Kingdom";11;76;168.0
"4/28/2011 15:23";"John Short";"United Kingdom";11;588;316.0
"4/28/2011 15:26";"Amy Martin";"United Kingdom";16;102;316.0
"4/28/2011 15:29";"Phil Jones";"United Kingdom";59;84;178.0
"4/28/2011 15:58";"Warren Hill";"United Kingdom";3;23;89.0
"4/28/2011 16:11";"Andrea Bailey";"United Kingdom";20;228;296.0
"4/28/2011 16:13";"Fiona Vaughan";"United Kingdom";3;-4;-20.0
"4/28/2011 16:15";"Lillian Hamilton";"United Kingdom";7;-108;-138.0
"4/28/2011 16:17";"Jane Lyman";"United Kingdom";3;-5;-16.0
"4/28/2011 16:18";"Connor Churchill";"United Kingdom";1;-6;-12.0
"4/28/2011 16:20";"Trevor Butler";"Germany";8;85;294.0
"4/28/2011 16:23";"Christian Hodges";"United Kingdom";6;6;15.0
"4/28/2011 16:39";"Edward Miller";"United Kingdom";7;44;116.0
"4/28/2011 16:40";"Alexandra Ferguson";"United Kingdom";63;169;251.0
"4/28/2011 16:53";"Ryan Scott";"United Kingdom";5;344;384.0
"4/28/2011 18:11";"Deirdre Hardacre";"United Kingdom";22;276;332.0
"4/28/2011 18:16";"Steven Vaughan";"United Kingdom";2;-14;-28.0
"4/28/2011 18:27";"Stewart Piper";"United Kingdom";1;-6;-54.0
"4/28/2011 19:43";"Frank Hamilton";"United Kingdom";1;-100;-400.0
"4/28/2011 19:49";"Heather Forsyth";"United Kingdom";7;-21;-84.0
"4/28/2011 19:51";"Julia Graham";"United Kingdom";1;-12;-24.0
"4/28/2011 19:52";"Lillian Fisher";"United Kingdom";3;-5;-15.0
"4/28/2011 19:53";"Donna Walsh";"United Kingdom";3;20;95.0
"5/1/2011 10:51";"Felicity Martin";"United Kingdom";7;104;320.0
"5/1/2011 11:10";"Yvonne Ogden";"United Kingdom";68;462;748.0
"5/1/2011 11:14";"Oliver Clarkson";"United Kingdom";48;136;187.0
"5/1/2011 11:36";"Sophie Wilson";"United Kingdom";30;146;436.0
"5/1/2011 11:50";"Neil Jackson";"United Kingdom";17;139;376.0
"5/1/2011 11:55";"Nathan Black";"United Kingdom";21;94;153.0
"5/1/2011 11:58";"Gavin Greene";"United Kingdom";1;-2;-4.0
"5/1/2011 11:59";"Yvonne Ogden";"United Kingdom";2;-2;-4.0
"5/1/2011 12:09";"Connor Jones";"United Kingdom";1;18;54.0
"5/1/2011 12:35";"Gavin Greene";"United Kingdom";24;431;552.0
"5/1/2011 12:37";"Jacob Powell";"United Kingdom";21;274;472.0
"5/1/2011 12:38";"Gavin Greene";"United Kingdom";1;-1;-2.0
"5/1/2011 12:41";"Rose Rutherford";"United Kingdom";33;149;391.0
